type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_148582598625640	148582598625640_598752890275273	https://www.facebook.com/148582598625640/posts/598752890275273	"Prefeitura realiza obras de reparo na cidade  Durante todo o mês diversos bairros serão atendidos  http://www.parademinas.mg.gov.br/prefeitura-realiza-obras-de-reparo-na-cidade/"	https://external.xx.fbcdn.net/safe_image.php?d=AQC_00TGyUszPTwj&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FDSC0125-Copy.jpg%3Ffit%3D800%252C530&cfs=1&_nc_hash=AQAKgMc3lc-EeJvS	https://external.xx.fbcdn.net/safe_image.php?d=AQDe7rzSdT4HUkzw&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FDSC0125-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBw1hVh-GvxND1V	http://www.parademinas.mg.gov.br/prefeitura-realiza-obras-de-reparo-na-cidade/	parademinas.mg.gov.br	2016-03-01T20:15:32+0000	1456863332	"2016-03-01 21:15:32"	20	0	20	10	30	0	0	0	0	0	20	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_598708983612997	https://www.facebook.com/148582598625640/posts/598708983612997	"Em encontro com Temer  Antônio Júlio prioriza saúde  Montante de 1 milhão e 600 mil reais serão viabilizados para o município  http://www.parademinas.mg.gov.br/em-encontro-com-temer-antonio-julio-prioriza-saude/"	https://external.xx.fbcdn.net/safe_image.php?d=AQA5ki0tVBnCXpkn&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FAJ-Michel-Temer-Newtonjr-1.jpg%3Ffit%3D800%252C600&cfs=1&sx=88&sy=0&sw=600&sh=600&_nc_hash=AQBGkYm7oaGPCKNP	https://external.xx.fbcdn.net/safe_image.php?d=AQC3zIWIKyykR8JU&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FAJ-Michel-Temer-Newtonjr-1.jpg%3Ffit%3D800%252C600&_nc_hash=AQCYR7KX93Q8dFvu	http://www.parademinas.mg.gov.br/em-encontro-com-temer-antonio-julio-prioriza-saude/	parademinas.mg.gov.br	2016-03-01T18:10:37+0000	1456855837	"2016-03-01 19:10:37"	22	1	23	36	60	1	1	0	0	0	22	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_598604000290162	https://www.facebook.com/148582598625640/posts/598604000290162	"Audiência pública mostra resultados financeiros  Pará de Minas não passou ilesa por crise na arrecadação pública  http://www.parademinas.mg.gov.br/audiencia-publica-mostra-resultados-financeiros/"	https://external.xx.fbcdn.net/safe_image.php?d=AQDUnpBgEBYvA2gU&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FDSC0143-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=163&sy=0&sw=530&sh=530&_nc_hash=AQBwSi1GPrLonuer	https://external.xx.fbcdn.net/safe_image.php?d=AQDzUv1L6J7q1GXw&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FDSC0143-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBl05pcPcVVBatU	http://www.parademinas.mg.gov.br/audiencia-publica-mostra-resultados-financeiros/	parademinas.mg.gov.br	2016-03-01T13:33:32+0000	1456839212	"2016-03-01 14:33:32"	15	0	15	9	24	0	0	0	0	0	15	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_598587843625111	https://www.facebook.com/148582598625640/posts/598587843625111	"Antônio Júlio busca recursos para o combate ao Aedes Aegipty  Encontro de municípios promove discussão em torno do mosquito transmissor  http://www.parademinas.mg.gov.br/antonio-julio-busca-recursos-para-o-combate-ao-aedes-aegipty/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCBS8XhapGoHGvB&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FAMM-01-Copy.jpg%3Ffit%3D800%252C520&cfs=1&sx=132&sy=0&sw=520&sh=520&_nc_hash=AQC-59cYcDV7br1Z	https://external.xx.fbcdn.net/safe_image.php?d=AQDVcpFldX_EhkW1&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F03%2FAMM-01-Copy.jpg%3Ffit%3D800%252C520&_nc_hash=AQBuNQbnXgdXwY0-	http://www.parademinas.mg.gov.br/antonio-julio-busca-recursos-para-o-combate-ao-aedes-aegipty/	parademinas.mg.gov.br	2016-03-01T12:18:01+0000	1456834681	"2016-03-01 13:18:01"	13	1	13	7	21	1	1	0	0	0	13	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_598318806985348	https://www.facebook.com/148582598625640/posts/598318806985348	"Prefeitura e Forania juntas contra a dengue  Forania Nossa Senhora da Piedade prestará apoio  http://www.parademinas.mg.gov.br/prefeitura-e-forania-juntas-contra-a-dengue/"	https://external.xx.fbcdn.net/safe_image.php?d=AQD-pkFmafjOj6n9&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FFOTO.jpg%3Ffit%3D890%252C667&cfs=1&sx=150&sy=0&sw=667&sh=667&_nc_hash=AQBSoeukxpdY9aJh	https://external.xx.fbcdn.net/safe_image.php?d=AQBmzsGZLSRz0hoC&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FFOTO.jpg%3Ffit%3D890%252C667&_nc_hash=AQAEwecCzYe3qE0g	http://www.parademinas.mg.gov.br/prefeitura-e-forania-juntas-contra-a-dengue/	parademinas.mg.gov.br	2016-02-29T18:15:25+0000	1456769725	"2016-02-29 19:15:25"	19	0	19	6	25	0	0	0	0	0	19	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_598302600320302	https://www.facebook.com/148582598625640/posts/598302600320302	"Pará de Minas será destaque em encontro regional  COMAD apresentará projetos pioneiros em Minas Gerais  http://www.parademinas.mg.gov.br/para-de-minas-sera-destaque-em-encontro-regional/"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12790918_598302600320302_3611229828854293731_n.jpg?oh=bc6093ef7f9e7b2a98d0628513bea729&oe=5A001755	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12790918_598302600320302_3611229828854293731_n.jpg?oh=b4fa4eeea6def4b871f76b7847fac733&oe=5A032BAA	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/598302600320302/?type=3	facebook.com	2016-02-29T17:33:23+0000	1456767203	"2016-02-29 18:33:23"	13	0	13	5	18	0	0	0	0	0	13	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_598301946987034	https://www.facebook.com/148582598625640/posts/598301946987034	"Audiência pública mostra transparência na gestão pública  Município cumpriu com a meta de investimentos em saúde e educação  http://www.parademinas.mg.gov.br/audiencia-publica-mostra-transparencia-na-gestao-publica/"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12512269_598301946987034_33737169913899328_n.jpg?oh=e5174439bb8808778b90e5499588caac&oe=5A11BE44	https://scontent.xx.fbcdn.net/v/t1.0-9/12512269_598301946987034_33737169913899328_n.jpg?oh=cb2995c8317f7ba90a45c3232b9ddaa6&oe=59D78D7F	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/598301946987034/?type=3	facebook.com	2016-02-29T17:29:11+0000	1456766951	"2016-02-29 18:29:11"	7	0	7	4	11	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_597017667115462	https://www.facebook.com/148582598625640/posts/597017667115462	"Biblioteca Pública realiza  A Hora do Conto em Canto   Música e história fizeram a alegria das crianças do projeto ABEV  http://www.parademinas.mg.gov.br/biblioteca-publica-realiza-a-hora-do-conto-em-canto/"	https://external.xx.fbcdn.net/safe_image.php?d=AQAqXk6sF6dR4Xvk&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0110-Copy-1.jpg%3Ffit%3D800%252C530&cfs=1&sx=113&sy=0&sw=530&sh=530&_nc_hash=AQDthjPTJU9Rr1LS	https://external.xx.fbcdn.net/safe_image.php?d=AQA1wqeTGfD3OGWE&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0110-Copy-1.jpg%3Ffit%3D800%252C530&_nc_hash=AQDEmcRhTxQeKPz5	http://www.parademinas.mg.gov.br/biblioteca-publica-realiza-a-hora-do-conto-em-canto/	parademinas.mg.gov.br	2016-02-26T19:18:07+0000	1456514287	"2016-02-26 20:18:07"	12	0	12	8	20	0	0	0	0	0	12	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_597000750450487	https://www.facebook.com/148582598625640/posts/597000750450487	"ICMS Esportivo: mais recursos para o Esporte de Pará de Minas  Município é referência entre outras 243 cidades  http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/"	https://external.xx.fbcdn.net/safe_image.php?d=AQB0yHLWCH6ryJQ7&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC04737-Copy.jpg%3Ffit%3D800%252C600&cfs=1&_nc_hash=AQB3p1rARRDYbls3	https://external.xx.fbcdn.net/safe_image.php?d=AQBRABJfpNZxO2s1&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC04737-Copy.jpg%3Ffit%3D800%252C600&_nc_hash=AQDVH92z0v0BAkDE	http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/	parademinas.mg.gov.br	2016-02-26T18:14:45+0000	1456510485	"2016-02-26 19:14:45"	10	4	10	5	19	4	3	1	0	0	10	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_596990933784802	https://www.facebook.com/148582598625640/posts/596990933784802	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12798914_596990933784802_7614585418641424956_n.jpg?oh=c39b8ca29cd88ceec239afbbcf816ba1&oe=59D79621	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12798914_596990933784802_7614585418641424956_n.jpg?oh=ffb579c2c1994061a20259d11b636cb4&oe=5A0579DE	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/596990933784802/?type=3	facebook.com	2016-02-26T17:43:03+0000	1456508583	"2016-02-26 18:43:03"	7	0	7	3	10	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596627780487784	https://www.facebook.com/148582598625640/posts/596627780487784	"Aprender para combater o mosquito  Secretaria de Saúde continua realizando palestras nas escolas sobre o combate à dengue  http://www.parademinas.mg.gov.br/aprender-para-combater-o-mosquito/"	https://external.xx.fbcdn.net/safe_image.php?d=AQC_Vmz8LmtADNxY&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FIMG-20160224-WA0023-Copy.jpg%3Ffit%3D800%252C450&cfs=1&sx=0&sy=0&sw=450&sh=450&_nc_hash=AQCRR_vtsb_dBFvS	https://external.xx.fbcdn.net/safe_image.php?d=AQBbIO3Do953dfri&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FIMG-20160224-WA0023-Copy.jpg%3Ffit%3D800%252C450&_nc_hash=AQBLgXwr2EvHBFWr	http://www.parademinas.mg.gov.br/aprender-para-combater-o-mosquito/	parademinas.mg.gov.br	2016-02-25T19:59:17+0000	1456430357	"2016-02-25 20:59:17"	13	0	13	11	24	0	0	0	0	0	13	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596627097154519	https://www.facebook.com/148582598625640/posts/596627097154519	"Biblioteca Municipal encantou alunos da rede de ensino  Crianças ganharam livros como incentivo a leitura  http://www.parademinas.mg.gov.br/biblioteca-municipal-encantou-alunos-da-rede-de-ensino/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCeQKWTLfLmcXUz&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0109-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=41&sy=0&sw=530&sh=530&_nc_hash=AQA3nQZpcZLbo4qL	https://external.xx.fbcdn.net/safe_image.php?d=AQBRDiRkiN6fL-dj&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0109-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQAUVzQoyMx4vdtI	http://www.parademinas.mg.gov.br/biblioteca-municipal-encantou-alunos-da-rede-de-ensino/	parademinas.mg.gov.br	2016-02-25T19:55:10+0000	1456430110	"2016-02-25 20:55:10"	14	1	15	11	27	1	1	0	0	0	14	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596571087160120	https://www.facebook.com/148582598625640/posts/596571087160120	"Prefeitura cuida do Recanto da Lagoa  Intervenções para limpeza urbana e solução de escoamento  http://www.parademinas.mg.gov.br/prefeitura-cuida-do-recanto-da-lagoa/"	https://external.xx.fbcdn.net/safe_image.php?d=AQAqGFy7X-nhV5fs&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1419-Copy.jpg%3Ffit%3D800%252C532&cfs=1&_nc_hash=AQBZTjPXBUFAgU2S	https://external.xx.fbcdn.net/safe_image.php?d=AQCZQn5gPU0azOPK&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1419-Copy.jpg%3Ffit%3D800%252C532&_nc_hash=AQA2NSFbbzR6GEV1	http://www.parademinas.mg.gov.br/prefeitura-cuida-do-recanto-da-lagoa/	parademinas.mg.gov.br	2016-02-25T16:52:40+0000	1456419160	"2016-02-25 17:52:40"	11	0	11	7	18	0	0	0	0	0	11	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596481193835776	https://www.facebook.com/148582598625640/posts/596481193835776	"Aberta as inscrições para a 6ª Corrida e Caminhada Feminina  Expectativa é de superar o números de inscrições do ano passado  http://www.parademinas.mg.gov.br/aberta-as-inscricoes-para-a-6a-corrida-e-caminhada-feminina-2/"	https://external.xx.fbcdn.net/safe_image.php?d=AQDJLm0jShJ6n7Sd&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FCorrida-e-Corrida-Feminina-2016.png%3Ffit%3D1200%252C800&cfs=1&_nc_hash=AQCuF3RczLVdkQFr	https://external.xx.fbcdn.net/safe_image.php?d=AQCqA5ohjKPgiO_3&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FCorrida-e-Corrida-Feminina-2016.png%3Ffit%3D1200%252C800&_nc_hash=AQDi2XTdg0Sz1R2W	http://www.parademinas.mg.gov.br/aberta-as-inscricoes-para-a-6a-corrida-e-caminhada-feminina-2/	parademinas.mg.gov.br	2016-02-25T11:57:23+0000	1456401443	"2016-02-25 12:57:23"	4	0	4	3	7	0	0	0	0	0	4	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_596477200502842	https://www.facebook.com/148582598625640/posts/596477200502842	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12742804_596477200502842_6720438216471718614_n.png?oh=448e8ed3728167490ba13c900a4064ac&oe=59CA16E6	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12742804_596477200502842_6720438216471718614_n.png?oh=fea3af5ab83b362cbefdb3d0ab67fa4d&oe=59C52219	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/596477200502842/?type=3	facebook.com	2016-02-25T11:41:06+0000	1456400466	"2016-02-25 12:41:06"	11	0	11	2	13	0	0	0	0	0	11	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_596299267187302	https://www.facebook.com/148582598625640/posts/596299267187302	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/s130x130/12743761_596299267187302_7269832169906110391_n.jpg?oh=b89c7012c1bca0df9531149d37b5ce57&oe=5A01FAC4	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12743761_596299267187302_7269832169906110391_n.jpg?oh=7d674de4c3d40b20362d10e6897645a9&oe=5A0ADD85	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/596299267187302/?type=3	facebook.com	2016-02-24T22:21:30+0000	1456352490	"2016-02-24 23:21:30"	8	1	8	12	21	1	1	0	0	0	8	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596249390525623	https://www.facebook.com/148582598625640/posts/596249390525623	"Prefeitura abre inscrições para musicalização infantil  Inscrições começam na próxima segunda-feira 29  e vão até o dia 4 de março   http://www.parademinas.mg.gov.br/prefeitura-abre-inscricoes-para-musicalizacao-infantil/"	https://external.xx.fbcdn.net/safe_image.php?d=AQClGmw0UUngL_TQ&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0076-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=174&sy=0&sw=530&sh=530&_nc_hash=AQBgjZrxu2AQOIOE	https://external.xx.fbcdn.net/safe_image.php?d=AQAQTNjiAAOKI-4M&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0076-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBzJSWZCAQzg3Ph	http://www.parademinas.mg.gov.br/prefeitura-abre-inscricoes-para-musicalizacao-infantil/	parademinas.mg.gov.br	2016-02-24T19:37:59+0000	1456342679	"2016-02-24 20:37:59"	13	0	13	9	22	0	0	0	0	0	12	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596199413863954	https://www.facebook.com/148582598625640/posts/596199413863954	"Cooperativa completa 20 anos  Vice-prefeito marca presença e elogia atuação da empresa  http://www.parademinas.mg.gov.br/cooperativa-completa-20-anos/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCBRrl9CmOaklTh&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1411-Copy.jpg%3Ffit%3D800%252C532&cfs=1&sx=166&sy=0&sw=532&sh=532&_nc_hash=AQCqYAyBtksZV290	https://external.xx.fbcdn.net/safe_image.php?d=AQB6DN3o7j8V007M&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1411-Copy.jpg%3Ffit%3D800%252C532&_nc_hash=AQAAnLKctBpJXNWc	http://www.parademinas.mg.gov.br/cooperativa-completa-20-anos/	parademinas.mg.gov.br	2016-02-24T16:55:43+0000	1456332943	"2016-02-24 17:55:43"	14	0	14	8	22	0	0	0	0	0	14	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_596136187203610	https://www.facebook.com/148582598625640/posts/596136187203610	"Teatro Municipal com teatro e música no final de semana  Cida Mendes é a estrela do palco na sexta e sábado tem muita música e dança  http://www.parademinas.mg.gov.br/teatro-municipal-com-teatro-e-musica-no-final-de-semana/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCWMJ1GOsFcGGc2&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2F10382266_417997178408008_4829723436134743368_o.jpg%3Ffit%3D878%252C960&cfs=1&sx=0&sy=27&sw=878&sh=878&_nc_hash=AQBoUCON5I96JpPL	https://external.xx.fbcdn.net/safe_image.php?d=AQDlFzraT3RvTKee&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2F10382266_417997178408008_4829723436134743368_o.jpg%3Ffit%3D878%252C960&_nc_hash=AQA4Hx0zy9l2nJea	http://www.parademinas.mg.gov.br/teatro-municipal-com-teatro-e-musica-no-final-de-semana/	parademinas.mg.gov.br	2016-02-24T13:17:33+0000	1456319853	"2016-02-24 14:17:33"	10	0	10	12	22	0	0	0	0	0	10	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_595915467225682	https://www.facebook.com/148582598625640/posts/595915467225682	"Combate ao mosquito ganha aliados  Novos veículos reforçarão ações já feitas pela prefeitura  http://www.parademinas.mg.gov.br/combate-ao-mosquito-ganha-aliados/"	https://external.xx.fbcdn.net/safe_image.php?d=AQC_KvaVcj5zlCei&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0095-Copy.jpg%3Ffit%3D800%252C530&cfs=1&_nc_hash=AQBIy5scr36yi09U	https://external.xx.fbcdn.net/safe_image.php?d=AQD6vimh6fanMrD9&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC0095-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQAMAIOhsWslQKZZ	http://www.parademinas.mg.gov.br/combate-ao-mosquito-ganha-aliados/	parademinas.mg.gov.br	2016-02-23T23:19:50+0000	1456269590	"2016-02-24 00:19:50"	17	0	17	16	33	0	0	0	0	0	17	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_595867113897184	https://www.facebook.com/148582598625640/posts/595867113897184	"Confira a lista de aprovados da Escola de Música  Aulas começam no dia 29 de fevereiro para veteranos e no dia 1º de março para calouros  http://www.parademinas.mg.gov.br/confira-a-lista-de-aprovados-da-escola-de-musica/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCN8yuha0BleEJw&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2015%2F03%2FDSC_0116.jpg%3Ffit%3D800%252C529&cfs=1&sx=271&sy=0&sw=529&sh=529&_nc_hash=AQDSQUF4yqItHwRW	https://external.xx.fbcdn.net/safe_image.php?d=AQCyicbFHeSAQqIr&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2015%2F03%2FDSC_0116.jpg%3Ffit%3D800%252C529&_nc_hash=AQCwawrXmm0DFgf5	http://www.parademinas.mg.gov.br/confira-a-lista-de-aprovados-da-escola-de-musica/	parademinas.mg.gov.br	2016-02-23T20:25:17+0000	1456259117	"2016-02-23 21:25:17"	11	0	11	9	20	0	0	0	0	0	11	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_595701500580412	https://www.facebook.com/148582598625640/posts/595701500580412	"Biblioteca Pública recebe dois projetos esta semana  Objetivo é promover a leitura de forma lúdica  http://www.parademinas.mg.gov.br/biblioteca-publica-recebe-dois-projetos-esta-semana/"	https://external.xx.fbcdn.net/safe_image.php?d=AQA-uyY2rE6XOmDT&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1334-Copy.jpg%3Ffit%3D800%252C532&cfs=1&_nc_hash=AQA-fntWrpfMY4oE	https://external.xx.fbcdn.net/safe_image.php?d=AQC_K_tMEMdJZPtG&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FDSC1334-Copy.jpg%3Ffit%3D800%252C532&_nc_hash=AQCUOLpfD8sOYkLR	http://www.parademinas.mg.gov.br/biblioteca-publica-recebe-dois-projetos-esta-semana/	parademinas.mg.gov.br	2016-02-23T12:17:26+0000	1456229846	"2016-02-23 13:17:26"	8	0	8	5	13	0	0	0	0	0	8	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_595414133942482	https://www.facebook.com/148582598625640/posts/595414133942482	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10462610_595414133942482_3950647479619265917_n.png?oh=60eb3444bef795a588ede073577fde00&oe=59D5252C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/10462610_595414133942482_3950647479619265917_n.png?oh=e79ce59e698024b4689bddd5a34d2eb0&oe=59C60ED3	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/595414133942482/?type=3	facebook.com	2016-02-22T20:09:41+0000	1456171781	"2016-02-22 21:09:41"	39	7	39	38	84	5	5	0	3	0	38	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_595413920609170	https://www.facebook.com/148582598625640/posts/595413920609170	"Saúde e Educação trabalham juntas no combate à dengue  Cerca de 80 alunos participam de ação conjunta com a Vigilância em Saúde  http://www.parademinas.mg.gov.br/saude-e-educacao-trabalham-juntas-no-combate-a-dengue/"	https://external.xx.fbcdn.net/safe_image.php?d=AQBbnmBuUOTk9biP&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FIMG-20160218-WA0036-Copy.jpg%3Ffit%3D800%252C450&cfs=1&sx=186&sy=0&sw=450&sh=450&_nc_hash=AQCfQQz6xlxg0OHh	https://external.xx.fbcdn.net/safe_image.php?d=AQA0K2Zl3U2mGVjk&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F02%2FIMG-20160218-WA0036-Copy.jpg%3Ffit%3D800%252C450&_nc_hash=AQDP3Bh5DH25RP07	http://www.parademinas.mg.gov.br/saude-e-educacao-trabalham-juntas-no-combate-a-dengue/	parademinas.mg.gov.br	2016-02-22T20:07:55+0000	1456171675	"2016-02-22 21:07:55"	13	0	13	7	20	0	0	0	0	0	13	0	0	0	0	0	0
