position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
89_2	148582598625640_843498809134012	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Merenda mais gostosa nas escolas da Rede Municipal.  Funcionárias de escolas municipais de Pará de Minas aprendem técnicas de dar água na boca.  Saiba mais: https://goo.gl/AWtcXu"	2017-05-29T19:49:30+0000	843498809134012_844099569073936	7fc2c92e977252f19cf6283c65fabe6f00eb667c	1	😍😍	2017-05-30T22:05:21+0000	1		
89_3	148582598625640_843498809134012	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Merenda mais gostosa nas escolas da Rede Municipal.  Funcionárias de escolas municipais de Pará de Minas aprendem técnicas de dar água na boca.  Saiba mais: https://goo.gl/AWtcXu"	2017-05-29T19:49:30+0000	843498809134012_843955685754991	43395e771846e9f863444a590bc37a5b08f7e6f5	0	"Vanessa Lima olha ela aiiii"	2017-05-30T16:01:10+0000	0		
96_0	148582598625640_840625132754713	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Sistema de saúde mais moderno.  Secretaria Municipal de Saúde tem novo software de gestão que vai agilizar atendimento.  Saiba mais: https://goo.gl/I0IFn6"	2017-05-24T20:22:34+0000	840625132754713_841336292683597	1346fe14bb7344a2669d48c11c4f466f2deddb59	0	"Com a integração da saúde, o retrabalho será diminuído, o faturamento será completo, a saúde caminhará para novos ares! Seremos referência em pouco tempo!"	2017-05-26T02:17:51+0000	0		
96_1	148582598625640_840625132754713	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Sistema de saúde mais moderno.  Secretaria Municipal de Saúde tem novo software de gestão que vai agilizar atendimento.  Saiba mais: https://goo.gl/I0IFn6"	2017-05-24T20:22:34+0000	840625132754713_841014539382439	9e80e67371f889b19d35c5f1f22ed182288a0fd2	0	"Está dando conta sim,de vagar as coisas vão se ajeitando.n tenho que reclamar de nada .o prefeito está fazendo um excelente trabalho."	2017-05-25T12:27:04+0000	1		
96_2	148582598625640_840625132754713	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Sistema de saúde mais moderno.  Secretaria Municipal de Saúde tem novo software de gestão que vai agilizar atendimento.  Saiba mais: https://goo.gl/I0IFn6"	2017-05-24T20:22:34+0000	840625132754713_840672762749950	52c7fc2dba5bc8a46fc40852fdb447e460fa3a64	0	"👏👏👏👏👏👏 Parabéns!  Promessa de campanha sendo cumprida.  A integração de todos os dados do setor da saúde... 👍👍👍👍"	2017-05-24T21:21:13+0000	1		
96_3	148582598625640_840625132754713	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Sistema de saúde mais moderno.  Secretaria Municipal de Saúde tem novo software de gestão que vai agilizar atendimento.  Saiba mais: https://goo.gl/I0IFn6"	2017-05-24T20:22:34+0000	840625132754713_841345996015960	8ec2be84704645e9f19b2ec0635b28b4fdbf7853	0	"Administração tiririca  Pior que tá não fica"	2017-05-26T02:47:02+0000	0		
97_0	148582598625640_840604602756766	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Um dos objetivos do encontro foi preparar os professores de alunos de 6 a 11 anos para as mudanças no ensino que ocorrerão em 2019.  #JuntosPorUmaCidadeMelhor  Saiba mais: https://goo.gl/XN56Sd"	2017-05-24T19:07:58+0000	840604602756766_840694149414478	24b08ad3545b1b233bf75c707a3d7011a597a2bd	0	"Excelente encontro, ótima palestrante e que venha os desafios!"	2017-05-24T22:33:06+0000	0		
98_0	148582598625640_840021436148416	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Unidos por uma cidade sustentável.  Prefeitura e Ascamp iniciam mobilização para mostrar a importância da coleta seletiva.  Saiba mais: https://goo.gl/cbGSyR"	2017-05-23T20:01:10+0000	840021436148416_840462622770964	24f00a54d9539b6c4acfb4ecfc6db370e42804b2	0	👏🏼👏🏼	2017-05-24T15:55:56+0000	1		
98_1	148582598625640_840021436148416	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Unidos por uma cidade sustentável.  Prefeitura e Ascamp iniciam mobilização para mostrar a importância da coleta seletiva.  Saiba mais: https://goo.gl/cbGSyR"	2017-05-23T20:01:10+0000	840021436148416_840608282756398	b9be61bcc21cd52f0bf5b92203452653ac8fa0da	0	Parabéns!	2017-05-24T19:19:57+0000	0		
100_0	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_839558819528011	15d9cffbc4034ee74710c44e6c8c6c3449e8acf3	0	"O Grupo Mais há pelo menos 5 anos vem tentando implantar em Pará de Minas um Posto Avançado de Coleta Externa - PACE do Hemominas. Esse processo já teve varias fases, sendo que na primeira delas havia inclusive a disponibilidade de doação de recursos por parte do Rotary Club, oportunidade que foi perdida pela morosidade do processo. Esse processo na administração passada esbarrou na burocracia e na falta de vontade política. Foram assumidos compromissos por parte do antigo secretário de saúde que não foram honrados. Na época, foi feito um projeto para implantação do PACE na nova UPA, antes disso ele funcionaria em espaço cedido pela FAPAM. Apesar do avanço que representa essa iniciativa da nova administração, que merece sim parabéns, penso que a população pará-minense merece mais."	2017-05-22T23:50:50+0000	0		
100_1	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_839739826176577	0aaa1c820f52c002e4aa08584e3b11e6681c678f	0	"Meu filho quer doar que ele tem que fazer?"	2017-05-23T08:09:59+0000	0		
100_2	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_839646699519223	fa8073fa57e43602b1b17ef2b49e48b785417a86	0	"Porque nao dar oportunidade para quem ainda nao doou .mesmo por falta de oportunidade e disponibilidade de ter  que sair da cidade.....para de.minas tem tudo ....parabens a todos os organizadores .mas e isso merecemos mais ......."	2017-05-23T03:27:28+0000	0		
100_3	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_840038149480078	35c5d0c72a3dcd84416f265868c0812eb32f44f7	0	"Não fiquei sabendo que pena e sou doadora quem sabe da próxima."	2017-05-23T20:16:18+0000	0		
100_4	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_841784959305397	c3e0b6ab6db8e7a3b43f8465aefc7fc2917d4def	0	"Sara Henriques Faria"	2017-05-26T21:02:23+0000	1		
100_5	148582598625640_839475772869649	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	2017-05-22T21:45:00+0000	839475772869649_839986899485203	45f0a134dec75bbc1df392bd68ccdc2c50828011	0	"Fernanda Faria"	2017-05-23T17:57:19+0000	1		
103_0	148582598625640_839292542887972	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	2017-05-22T13:33:06+0000	839292542887972_839416549542238	pageowner	0	"Pessoal, o mutirão é apenas para conscientizar a população sobre a importância de separar o lixo em casa. Os colaboradores estão passando e distribuindo panfletos informativos sobre o tema.  A Coleta Seletiva já acontece em alguns bairros da cidade em dias específicos.  Para maiores informações, vocês podem ligar na ASCAMP, no telefone: (37) 3236 - 3870"	2017-05-22T17:44:24+0000	0		
103_1	148582598625640_839292542887972	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	2017-05-22T13:33:06+0000	839292542887972_839423292874897	ab98e8647dd044c59312418f617a99c96d0878bb	1	????	2017-05-22T17:51:58+0000	0		
103_2	148582598625640_839292542887972	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	2017-05-22T13:33:06+0000	839292542887972_839303656220194	ab98e8647dd044c59312418f617a99c96d0878bb	0	"Quando vao fazer coleta na área rural???"	2017-05-22T14:03:37+0000	0		
103_3	148582598625640_839292542887972	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	2017-05-22T13:33:06+0000	839292542887972_839294746221085	62aa7b953b3674d12d25bc2938e70381ef440e1f	0	"E os demais bairros nao Tera?? Será excluido ?"	2017-05-22T13:40:41+0000	1		
103_4	148582598625640_839292542887972	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	2017-05-22T13:33:06+0000	839292542887972_839294259554467	7cddf56cb7ee70c5739fda1b609064093ec00f58	0	"Coleta seletiva no Jardim América, por favor!"	2017-05-22T13:38:33+0000	0		
115_0	148582598625640_836103976540162	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Parceria renovada em benefício de crianças e adolescentes.  Projeto AABB Comunidade está mantido até 2020. Iniciativa se soma ao trabalho da Prefeitura de Pará de Minas que atende aproximadamente outras 550 crianças e adolescentes nos seis núcleos do PROMAF.  Saiba mais: https://goo.gl/DErqiO"	2017-05-16T20:06:40+0000	836103976540162_836380246512535	24f00a54d9539b6c4acfb4ecfc6db370e42804b2	0	👏🏼👏🏼👏🏼	2017-05-17T09:05:46+0000	0		
115_1	148582598625640_836103976540162	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Parceria renovada em benefício de crianças e adolescentes.  Projeto AABB Comunidade está mantido até 2020. Iniciativa se soma ao trabalho da Prefeitura de Pará de Minas que atende aproximadamente outras 550 crianças e adolescentes nos seis núcleos do PROMAF.  Saiba mais: https://goo.gl/DErqiO"	2017-05-16T20:06:40+0000	836103976540162_836681706482389	476fa9f2b559cf552488fb929c38a1bd03b19d5f	0	"Queria colocar minha filha como que eu faço"	2017-05-17T21:18:31+0000	0		
119_0	148582598625640_835575529926340	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Segurança Pública é tema de reunião.  Situação dos moradores de rua e criminalidade na área central foram discutidas.  Saiba mais: https://goo.gl/KobEki"	2017-05-15T19:46:43+0000	835575529926340_836078156542744	15d9cffbc4034ee74710c44e6c8c6c3449e8acf3	0	"A prefeitura tem que criar um projeto de redução de danos para a cidade, algo que humaniza as ações junto as pessoas em situação de rua. Não se pode criminalizar essa população vulnerável. Caso exista interesse, participo de uma ONG que está executando um dos maiores projetos de redução de danos em Belo Horizonte e podemos compartilhar essa experiência."	2017-05-16T17:46:18+0000	0		
119_1	148582598625640_835575529926340	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Segurança Pública é tema de reunião.  Situação dos moradores de rua e criminalidade na área central foram discutidas.  Saiba mais: https://goo.gl/KobEki"	2017-05-15T19:46:43+0000	835575529926340_837202133097013	8ec2be84704645e9f19b2ec0635b28b4fdbf7853	0	"Só bla bla bla faz nada"	2017-05-18T19:24:59+0000	0		
120_0	148582598625640_834852499998643	6318a3e2f296275f59610d52e95f7b0804bf94e7	#FelizDiaDasMães	2017-05-14T12:34:06+0000	834852499998643_834861396664420	857260fc578451028a294d4973614cc387ca71c9	0	Amém	2017-05-14T12:50:37+0000	0		
123_0	148582598625640_833932640090629	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura contrata oftalmologista.  Depois de mais de quatro anos  atendimento oftalmológico na Policlínica voltou a ser realizado.  Saiba mais: https://goo.gl/zeCc8p"	2017-05-12T20:23:17+0000	833932640090629_835594876591072	7cddf56cb7ee70c5739fda1b609064093ec00f58	0	"Que bom, mas o ideal seria o concurso público"	2017-05-15T19:48:46+0000	0		
123_1	148582598625640_833932640090629	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura contrata oftalmologista.  Depois de mais de quatro anos  atendimento oftalmológico na Policlínica voltou a ser realizado.  Saiba mais: https://goo.gl/zeCc8p"	2017-05-12T20:23:17+0000	833932640090629_834029940080899	cefc8c9a2bbb9d012f7d736e379ef05a4fdf7a90	0	"Vamos vet ate quando."	2017-05-13T01:09:46+0000	0		
125_0	148582598625640_833861186764441	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Concessa em: Pendura e cai.  Dia 18 de Maio às 19:30 no Teatro Municipal Geraldina Campos de Almeida.  #Participe"	2017-05-12T16:38:27+0000	833861186764441_833861496764410	pageowner	0		2017-05-12T16:39:12+0000	0	photo	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/p.833861483431078/833861483431078/?type=3
125_1	148582598625640_833861186764441	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Concessa em: Pendura e cai.  Dia 18 de Maio às 19:30 no Teatro Municipal Geraldina Campos de Almeida.  #Participe"	2017-05-12T16:38:27+0000	833861186764441_833869060096987	ba76266a9d91eff5fad9ba8d935c9814eff8749c	0	"Eu vou....porque é  tudo de bom.💋❤"	2017-05-12T17:04:55+0000	0		
125_2	148582598625640_833861186764441	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Concessa em: Pendura e cai.  Dia 18 de Maio às 19:30 no Teatro Municipal Geraldina Campos de Almeida.  #Participe"	2017-05-12T16:38:27+0000	833861186764441_833898333427393	2a6b06a2823065a3badfe1ea918bc812d3562dca	0	"Olha Idenilsa Carvalho 👏👏"	2017-05-12T18:29:37+0000	0		
128_0	148582598625640_832886300195263	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Unidade móvel está em Pará de Minas para zerar a fila de espera pelo exame.  Saiba mais: https://goo.gl/1al5jX"	2017-05-10T21:00:47+0000	832886300195263_833171823500044	fe6c0fd208b37d4b798ddf167a34247401683b60	0	"Maria Cristina, Maria Cristina"	2017-05-11T10:04:01+0000	0		
130_0	148582598625640_831975543619672	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Portas abertas para a fé popular.  Prefeitura de Pará de Minas proporciona momento histórico para a cultura e fé dos pará-minenses. Missa com as Guardas de Congo foi realizada no Santuário de Nossa Senhora da Piedade."	2017-05-09T14:28:38+0000	831975543619672_832284490255444	4afad2390012a43fd0024989464ef30b7cb8f8e4	0	"Maravilhoso lindo emocionante"	2017-05-09T23:53:15+0000	0		
131_0	148582598625640_831967710287122	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pintura na concha acústica remete ao afresco A Criação  de Michelangelo.  Saiba mais: https://goo.gl/tGcfn2"	2017-05-09T13:21:08+0000	831967710287122_832221673595059	8048f62376ae38aae75bf4cbe58e9a01b60abb80	0	"Ai sim uma arte de verdade."	2017-05-09T20:41:14+0000	0		
132_0	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_832481896902370	c00f88ff1d7062017dd8f4c5618db99879c381c0	0	"Muito bacana. Saudades do pará"	2017-05-10T07:27:51+0000	0		
132_1	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_831639043653322	39de127ee63b5e1936655200388c1a4cd9522ed1	0	"Vinícius Marcelo"	2017-05-08T23:49:31+0000	1		
132_2	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_831714513645775	5fd2771524996dca919a962f7022f30bbb3c8f02	0	"Daniela Silva Almeida"	2017-05-09T03:30:54+0000	1		
132_3	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_831895443627682	6014bd4d7dbe435c0ab216ed4aeb322c0c7823bc	0	"Daniela Silva Almeida apareceu oo"	2017-05-09T11:49:08+0000	0		
132_4	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_832294606921099	e86af0335fa73a599614e817cc1f8484225b5ad6	0	"Corpam Galba"	2017-05-10T00:30:16+0000	0		
132_5	148582598625640_831555953661631	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura homenageia mulheres em corrida de rua.  Pará de Minas já é considerada “a cidade que corre”. Número de corredores de rua cresce a cada dia. Corrida e Caminhada Feminina chegou à 7ª edição.  Saiba mais: https://goo.gl/VLm6wv"	2017-05-08T22:30:00+0000	831555953661631_831649983652228	0166db09199784500a5ed4b3d991573d78cd4966	0	"Franciele Nogueira"	2017-05-09T00:23:36+0000	1		
133_0	148582598625640_831553616995198	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Paraliteratura foi um sucesso!  Com o tema “Construindo com as Diferenças”  evento terminou no sábado com contação de histórias e apresentação da Banda de Música Lira Santa Cecília. A 6ª Paraliteratura foi promovida pela Prefeitura de Pará de Minas por meio da Secretaria Municipal de Cultura e Comunicação Institucional e teve o apoio da Câmara Mineira do Livro e da Academia de Letras de Pará de Minas. O Patrocínio foi da Lamil.  Saiba mais: https://goo.gl/jMIFGB"	2017-05-08T20:15:10+0000	831553616995198_831585996991960	52c7fc2dba5bc8a46fc40852fdb447e460fa3a64	0	"Parabéns José Roberto Pereira, Paulo Duarte e toda equipe .... a Paraliteratura é de fundamental importância no calendário cultural da cidade... foi um belo trabalho..."	2017-05-08T21:05:55+0000	0		
136_0	148582598625640_831370480346845	6318a3e2f296275f59610d52e95f7b0804bf94e7	#Convite	2017-05-08T14:30:00+0000	831370480346845_831505280333365	c1d3d69e5fa7a973b2ba1dff98eaaf85c6e9b4f4	0	"Traz um concerto com o Fábio Lima! 🙏🙏 https://www.youtube.com/channel/UCABFK9R0hi0FYiASAAVf5-g"	2017-05-08T17:33:06+0000	0	share	https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fchannel%2FUCABFK9R0hi0FYiASAAVf5-g&h=ATPRfBUdHRwvs7Aq1QilBnRqro4OulN_0eXa3Zb2klZ8UvOG-f5Y7jNXtAveFoEgUVgVTfMff5Yr5t19H_8k07jYWyyy2SJA5BYz-nhebzly&s=1&enc=AZOtkNa6HrKEa9jA3bn7EEybCKjbUtvcSKfhmazCAsFOY0DWmCfL8hbBk4EqGeRI_FWmoMvlqqyfWPrgBj7OeUfwAO7AXgjYFKpOYHExB3UWeg
137_0	148582598625640_831363373680889	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Hoje a Prefeitura da início ao #Atitude10  que destaca bons exemplos de cidadania espalhados pela cidade.  Conheça a paixão do Bernardo pelo trabalho dos garis. O texto é de Denise Costa que é coordenadora de limpeza urbana na Engesp.   Bernardo de apenas três anos  escolhe homenagear os  amiguinhos  coletores de lixo  em seu aniversário. Apaixonado pelo trabalho da limpeza urbana  Bernardo se alegra em ver a equipe realizando a coleta nas ruas do bairro  e sempre que possível espera a turma com a sacolinha de lixo nas mãos. Tão pequeno e com um coração enorme... A amizade que ele tem pelos garis é uma espontaneidade sem tamanho [...] A equipe recebeu esse presente do Bernardo  justo no mês de Maio  mês em que comemoramos o  dia do gari   reafirmando o que sempre falo com a equipe  Todo trabalho é digno de respeito .  Obrigada Bernardo  Por reconhecer o trabalho dos profissionais da limpeza urbana  por ter um coração bondoso  mesmo sendo tão pequenininho. Exemplo para nós adultos. "	2017-05-08T13:03:24+0000	831363373680889_831518900332003	f7e091616e65aab4a8ccc9279aa7cc2895a4a273	0	"Maria Eduarda"	2017-05-08T18:14:42+0000	1		
137_1	148582598625640_831363373680889	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Hoje a Prefeitura da início ao #Atitude10  que destaca bons exemplos de cidadania espalhados pela cidade.  Conheça a paixão do Bernardo pelo trabalho dos garis. O texto é de Denise Costa que é coordenadora de limpeza urbana na Engesp.   Bernardo de apenas três anos  escolhe homenagear os  amiguinhos  coletores de lixo  em seu aniversário. Apaixonado pelo trabalho da limpeza urbana  Bernardo se alegra em ver a equipe realizando a coleta nas ruas do bairro  e sempre que possível espera a turma com a sacolinha de lixo nas mãos. Tão pequeno e com um coração enorme... A amizade que ele tem pelos garis é uma espontaneidade sem tamanho [...] A equipe recebeu esse presente do Bernardo  justo no mês de Maio  mês em que comemoramos o  dia do gari   reafirmando o que sempre falo com a equipe  Todo trabalho é digno de respeito .  Obrigada Bernardo  Por reconhecer o trabalho dos profissionais da limpeza urbana  por ter um coração bondoso  mesmo sendo tão pequenininho. Exemplo para nós adultos. "	2017-05-08T13:03:24+0000	831363373680889_832161390267754	d25bd4d84be51290c8e3d8e95e121188ec9321aa	0	"Nossa nem tenho palavras ora expressar o que sentí lendo essa notícia! Que criança maravilhosa! Parabéns pra mãe dele por deixar ele expressar esse carinho por esses trabalhadores da limpeza!"	2017-05-09T17:53:27+0000	1		
137_2	148582598625640_831363373680889	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Hoje a Prefeitura da início ao #Atitude10  que destaca bons exemplos de cidadania espalhados pela cidade.  Conheça a paixão do Bernardo pelo trabalho dos garis. O texto é de Denise Costa que é coordenadora de limpeza urbana na Engesp.   Bernardo de apenas três anos  escolhe homenagear os  amiguinhos  coletores de lixo  em seu aniversário. Apaixonado pelo trabalho da limpeza urbana  Bernardo se alegra em ver a equipe realizando a coleta nas ruas do bairro  e sempre que possível espera a turma com a sacolinha de lixo nas mãos. Tão pequeno e com um coração enorme... A amizade que ele tem pelos garis é uma espontaneidade sem tamanho [...] A equipe recebeu esse presente do Bernardo  justo no mês de Maio  mês em que comemoramos o  dia do gari   reafirmando o que sempre falo com a equipe  Todo trabalho é digno de respeito .  Obrigada Bernardo  Por reconhecer o trabalho dos profissionais da limpeza urbana  por ter um coração bondoso  mesmo sendo tão pequenininho. Exemplo para nós adultos. "	2017-05-08T13:03:24+0000	831363373680889_832969390186954	84101af28c57033c0daf729470eae689af323c74	0	"Parabéns, Bernardo pelo seu aniversário e por ser essa criança linda humilde e respeitosa e parabéns aos teus pais q te deram essa educação ensinando vc a ser uma criança  simples e humilde..."	2017-05-11T01:23:50+0000	0		
