type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_148582598625640	148582598625640_844398965710663	https://www.facebook.com/148582598625640/posts/844398965710663	"Prefeitura realizará leilão.  Veículos  máquinas e sucata se acumulam há mais de 12 anos.  Saiba mais: https://goo.gl/hcSisC"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18841351_844414345709125_3310960979629572096_n.jpg?oh=18651a7ee66e4a1514dbbd81fa716d76&oe=5A033DF1	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18841351_844414345709125_3310960979629572096_n.jpg?oh=fa72d78020331528eff190d1d951923e&oe=59C36F4B	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/844398965710663/	facebook.com	2017-05-31T12:56:27+0000	1496235387	"2017-05-31 14:56:27"	17	0	17	5	22	0	0	0	0	0	17	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_844003452416881	https://www.facebook.com/148582598625640/posts/844003452416881	"Planejamento e gestão mantém compromissos em dia."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18601161_844003119083581_5627996372968931328_n.jpg?oh=0fb934c0f81a15d90c32c1c3f3767d98&oe=59D662FB	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18601161_844003119083581_5627996372968931328_n.jpg?oh=8f6686a5092807f3f476dca1514ba95f&oe=59C48ED7	https://goo.gl/eTz4tA	goo.gl	2017-05-30T18:08:56+0000	1496167736	"2017-05-30 20:08:56"	28	4	30	5	39	4	3	1	1	0	28	2	0	0	0	0	0
video	post_page_148582598625640	148582598625640_843498905800669	https://www.facebook.com/148582598625640/posts/843498905800669	"Aprimorando a tradição com fé.  Voluntários aprendem a confeccionar tapetes para a procissão de Corpus Christi.  Saiba mais: https://goo.gl/n1TLi8"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18841067_843522855798274_3215072888398807040_n.jpg?oh=8a7f7aff9ec7059d2f1156f44c2b362e&oe=5A039CFA	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18841067_843522855798274_3215072888398807040_n.jpg?oh=a2f4112efafbb2bc50a9703ceb57db56&oe=59CF3C40	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/843498905800669/	facebook.com	2017-05-29T22:00:00+0000	1496095200	"2017-05-30 00:00:00"	12	3	12	3	18	3	2	1	1	0	12	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_843498809134012	https://www.facebook.com/148582598625640/posts/843498809134012	"Merenda mais gostosa nas escolas da Rede Municipal.  Funcionárias de escolas municipais de Pará de Minas aprendem técnicas de dar água na boca.  Saiba mais: https://goo.gl/AWtcXu"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18808690_843513799132513_8356372135844773888_n.jpg?oh=fa8fdf997f16680bc63c2852d5629d0f&oe=5A109FEE	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18808690_843513799132513_8356372135844773888_n.jpg?oh=3aad32ea6aaa3636b56728306fb37706&oe=59D0B154	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/843498809134012/	facebook.com	2017-05-29T19:49:30+0000	1496087370	"2017-05-29 21:49:30"	30	4	30	19	53	4	1	3	2	0	30	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_843396595810900	https://www.facebook.com/148582598625640/posts/843396595810900	"Conheça a nova página do Teatro! 🎭"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18678474_843396459144247_8674332464597958656_n.jpg?oh=b2cd87e7f537e698098b865230175361&oe=5A006D67	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18678474_843396459144247_8674332464597958656_n.jpg?oh=b7481233187cd9541cc60ee64390c640&oe=59D0274B	https://goo.gl/vPjNis	goo.gl	2017-05-29T15:08:32+0000	1496070512	"2017-05-29 17:08:32"	11	0	11	8	19	0	0	0	0	0	11	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_841774049306488	https://www.facebook.com/148582598625640/posts/841774049306488	"Imposto é importante para a realização de obras  prestação de serviços e investimentos gerais na cidade.  Saiba mais: https://goo.gl/IFyWqo"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18508531_841773642639862_5515792246441508864_n.jpg?oh=300211d65e82b730cdde600c44eb62e5&oe=59D76CBB	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18508531_841773642639862_5515792246441508864_n.jpg?oh=36650d5b22716a0721b4c6db1ab5a410&oe=59CCD697	https://goo.gl/IFyWqo	goo.gl	2017-05-26T20:37:07+0000	1495831027	"2017-05-26 22:37:07"	7	0	7	3	10	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_841586415991918	https://www.facebook.com/148582598625640/posts/841586415991918	"Audiência pública sobre o cumprimento das metas fiscais do 1º quadrimestre de 2017 será realizada durante reunião dos vereadores.  Saiba mais: https://goo.gl/5Dp4WA"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c29.0.130.130/p130x130/18508466_841586179325275_468882752230391808_n.jpg?oh=489a7e3956530f88dffc5fa29cfd3dd8&oe=5A0CD2DC	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18508466_841586179325275_468882752230391808_n.jpg?oh=f3a1606424e5deb761a352497ab969d3&oe=59C75C19	https://goo.gl/5Dp4WA	goo.gl	2017-05-26T13:33:50+0000	1495805630	"2017-05-26 15:33:50"	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_841225636027996	https://www.facebook.com/148582598625640/posts/841225636027996	"As visitas guiadas de alunos é uma das ações culturais desenvolvidas pelo Museu Histórico de Pará de Minas  com o objetivo de informar grupos  especialmente de alunos  sobre exposições em cartaz  peças do acervo e sobre sua história institucional.  Saiba mais: https://goo.gl/ZkrlxX"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c46.0.130.130/p130x130/18406588_841225322694694_1562436341243838464_n.jpg?oh=8394dec011b937f30f3747f6307622e3&oe=59C6ED53	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18406588_841225322694694_1562436341243838464_n.jpg?oh=87d57d23b7a9037f815413c09859bd57&oe=59CB93FE	https://goo.gl/ZkrlxX	goo.gl	2017-05-25T20:26:26+0000	1495743986	"2017-05-25 22:26:26"	19	0	20	7	27	0	0	0	0	0	19	1	0	0	0	0	0
video	post_page_148582598625640	148582598625640_841083876042172	https://www.facebook.com/148582598625640/posts/841083876042172	"Planejar a Assistência Social.  Profissionais  autoridades e usuários do setor se reuniram em conferência.  Saiba mais: https://goo.gl/nl3fmD"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18723988_841104179373475_3015420758118629376_n.jpg?oh=d1140525a3eeb4a6ecd223f6ffce1b7c&oe=59CDFD67	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18723988_841104179373475_3015420758118629376_n.jpg?oh=2ad47d5a271d4d465797260964732a8c&oe=5A02D9DD	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/841083876042172/	facebook.com	2017-05-25T17:37:17+0000	1495733837	"2017-05-25 19:37:17"	3	0	4	2	6	0	0	0	0	0	3	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_841052542711972	https://www.facebook.com/148582598625640/posts/841052542711972	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/18740480_841052542711972_1126803809269412069_n.jpg?oh=25ca76fe3061a0f5c1a3d8064c530fdf&oe=5A08D7E3	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18740480_841052542711972_1126803809269412069_n.jpg?oh=bfc0dc04dc956e56ab15d09bc5ed4a88&oe=5A05D31C	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/841052542711972/?type=3	facebook.com	2017-05-25T13:49:52+0000	1495720192	"2017-05-25 15:49:52"	11	0	11	6	17	0	0	0	0	0	11	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_840625132754713	https://www.facebook.com/148582598625640/posts/840625132754713	"Sistema de saúde mais moderno.  Secretaria Municipal de Saúde tem novo software de gestão que vai agilizar atendimento.  Saiba mais: https://goo.gl/I0IFn6"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18717030_840635332753693_7601977309444177920_n.jpg?oh=c1fcdd9cb7b44e33e81ee2e831af432d&oe=59C53616	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18717030_840635332753693_7601977309444177920_n.jpg?oh=a7421b7955fa8c06a4d84046b6ad584b&oe=5A0C0FAC	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/840625132754713/	facebook.com	2017-05-24T20:22:34+0000	1495657354	"2017-05-24 22:22:34"	15	7	15	10	32	4	4	0	2	0	15	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_840604602756766	https://www.facebook.com/148582598625640/posts/840604602756766	"Um dos objetivos do encontro foi preparar os professores de alunos de 6 a 11 anos para as mudanças no ensino que ocorrerão em 2019.  #JuntosPorUmaCidadeMelhor  Saiba mais: https://goo.gl/XN56Sd"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130/p130x130/18316439_840604392756787_3519029549297827840_n.jpg?oh=3f4013b7919b22a4e8059bc4b4424b36&oe=59C80E37	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18316439_840604392756787_3519029549297827840_n.jpg?oh=00cb976b814fb7e6f5f5f1f1ae679eeb&oe=59C40D50	https://goo.gl/XN56Sd	goo.gl	2017-05-24T19:07:58+0000	1495652878	"2017-05-24 21:07:58"	8	1	8	7	16	1	1	0	0	0	8	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_840021436148416	https://www.facebook.com/148582598625640/posts/840021436148416	"Unidos por uma cidade sustentável.  Prefeitura e Ascamp iniciam mobilização para mostrar a importância da coleta seletiva.  Saiba mais: https://goo.gl/cbGSyR"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18717024_840031489480744_2444096271305146368_n.jpg?oh=26f749886e7925bea1a018bef301a2bb&oe=5A0A82E6	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18717024_840031489480744_2444096271305146368_n.jpg?oh=f180395ccfc9927362c7e0a852476e0a&oe=5A0E935C	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/840021436148416/	facebook.com	2017-05-23T20:01:10+0000	1495569670	"2017-05-23 22:01:10"	11	2	12	7	21	2	2	0	1	0	11	0	0	1	0	0	0
link	post_page_148582598625640	148582598625640_840019582815268	https://www.facebook.com/148582598625640/posts/840019582815268	"Serão 35 km de trilhas pelos entornos de Pará de Minas e comunidades rurais.  Saiba mais: https://goo.gl/5q9z96"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18553384_840019436148616_7545623288366497792_n.jpg?oh=09ae57a1d99418db7e779f16c1656dc7&oe=5A0A53A6	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18553384_840019436148616_7545623288366497792_n.jpg?oh=4a0900f6260e2d55f48c156807317cfc&oe=59CAB38A	https://goo.gl/5q9z96	goo.gl	2017-05-23T19:34:02+0000	1495568042	"2017-05-23 21:34:02"	1	0	2	1	3	0	0	0	0	0	1	0	1	0	0	0	0
video	post_page_148582598625640	148582598625640_839475772869649	https://www.facebook.com/148582598625640/posts/839475772869649	"Doação de Sangue em Pará de Minas.  A partir de agora  de dois em dois meses  até 2018  a Fundação Hemominas possibilitará a coleta de sangue de doadores em Pará de Minas. A primeira ação que aconteceu no último sábado  20  é fruto da parceria entre Secretaria Municipal de Saúde de Pará de Minas  Fundação Hemominas e Unincor. A coleta de sangue será realizada sempre no campus da Unincor que fica no bairro João Paulo II  mas não será aberta ao público  apenas os doadores cadastrados poderão procurar pelo serviço. Os interessados podem entrar em contato com a Secretaria Municipal de Saúde  pelo 3233-5804.  Saiba mais: https://goo.gl/dsDpvY"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18695001_839487832868443_386461569610940416_n.jpg?oh=e54a71f40b4f464c0a6e9a8259964238&oe=5A036FFD	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18695001_839487832868443_386461569610940416_n.jpg?oh=1c5ae2e568717715e4f26d4605ed400e&oe=59D3BCB8	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/839475772869649/	facebook.com	2017-05-22T21:45:00+0000	1495489500	"2017-05-22 23:45:00"	36	6	36	17	59	6	6	0	2	0	35	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_839474449536448	https://www.facebook.com/148582598625640/posts/839474449536448	"Saúde da mulher em discussão.  Primeira Conferência de Saúde da Mulher foi realizada na sexta-feira  19. Tema foi “Saúde das Mulheres: Desafios Para a Integralidade com Equidade”.  Saiba mais: https://goo.gl/oBM3ER"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18695375_839486069535286_461812578931179520_n.jpg?oh=a086c73c7906eb1acd45ba019a65cbc0&oe=5A113C93	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18695375_839486069535286_461812578931179520_n.jpg?oh=196146a678a417b4fd0145e0c98fd993&oe=59D84BD6	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/839474449536448/	facebook.com	2017-05-22T20:14:15+0000	1495484055	"2017-05-22 22:14:15"	8	0	8	6	14	0	0	0	0	0	8	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_839473899536503	https://www.facebook.com/148582598625640/posts/839473899536503	"Evento discutirá políticas públicas voltadas para a área assistencial.  Saiba mais: https://goo.gl/kyjpBr"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18316336_839473679536525_6320708936353710080_n.jpg?oh=b7c71a8c3a8b21320518f5614131a11a&oe=5A09D04D	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18316336_839473679536525_6320708936353710080_n.jpg?oh=6e8d79ae475b892fc790a9c3e4ab20b2&oe=59CA8D61	https://goo.gl/kyjpBr	goo.gl	2017-05-22T19:37:32+0000	1495481852	"2017-05-22 21:37:32"	4	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_839292542887972	https://www.facebook.com/148582598625640/posts/839292542887972	"Começou hoje a Mobilização de Coleta seletiva.  Entre os dias 22 e 26 de maio  moradores de Pará de Minas terão informações sobre como separar o lixo orgânico do reciclável.  Saiba mais: https://goo.gl/9JLtuI"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/18582517_839292542887972_2063166199046082200_n.png?oh=4a4d349b77c22cadf15d0af3189e4f9e&oe=59C39D25	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18582517_839292542887972_2063166199046082200_n.png?oh=73591e963223b34c8ecfbe0c3a7490d3&oe=59CF1CDA	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/839292542887972/?type=3	facebook.com	2017-05-22T13:33:06+0000	1495459986	"2017-05-22 15:33:06"	15	5	15	2	22	5	4	1	1	0	15	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_839278796222680	https://www.facebook.com/148582598625640/posts/839278796222680	"Museu Histórico abriu as portas mais uma vez para a manifestação de fé e cultura.  Saiba mais: https://goo.gl/549fnO"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c125.0.130.130/p130x130/18678014_839278566222703_4216561426765971456_n.jpg?oh=56cacf8f18e3f4a13f36ef13fffe1611&oe=59D25C98	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18678014_839278566222703_4216561426765971456_n.jpg?oh=fed63cdf4bb9259c86671c68fb350fe1&oe=59C9E75F	https://goo.gl/549fnO	goo.gl	2017-05-22T12:54:27+0000	1495457667	"2017-05-22 14:54:27"	6	0	6	4	10	0	0	0	0	0	6	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_837735246377035	https://www.facebook.com/148582598625640/posts/837735246377035	"Estudantes de Pará de Minas vão receber óculos gratuitamente.  A iniciativa do Grupo Agro  apoiada pela Prefeitura de Pará de Minas  une educação  saúde  boas práticas agrícolas e responsabilidade social.  Saiba mais: https://goo.gl/1PJHlY"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18619024_837752513041975_1638400637534208000_n.jpg?oh=d723f2931441b83201bd2b5527383bee&oe=5A059F18	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18619024_837752513041975_1638400637534208000_n.jpg?oh=d22b87ed7dc615727a42443e81cd8020&oe=5A045EA2	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/837735246377035/	facebook.com	2017-05-19T23:00:00+0000	1495234800	"2017-05-20 01:00:00"	20	0	20	13	33	0	0	0	0	0	20	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837746499709243	https://www.facebook.com/148582598625640/posts/837746499709243	"A Escola Municipal de Artes e Ofícios Sica receberá nos dias 22 e 29 de maio de 2017 um grupo de professores da Escola Municipal Frei Ambrósio  de Nova Serrana para um curso básico de cerâmica.  Saiba mais: https://goo.gl/ev9n6r"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18316329_837746106375949_7923452338784698368_n.jpg?oh=d61e088eb6b41fa7f8159eea9836389e&oe=5A0FBA78	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18316329_837746106375949_7923452338784698368_n.jpg?oh=a88d511cc6b32874d8d3e2c6435a20af&oe=59D64954	https://goo.gl/ev9n6r	goo.gl	2017-05-19T22:00:00+0000	1495231200	"2017-05-20 00:00:00"	3	0	3	2	5	0	0	0	0	0	3	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837735586377001	https://www.facebook.com/148582598625640/posts/837735586377001	"Nos próximos domingos  21 e 28 de maio  das 8 h às 12 h  no salão paroquial da Igreja São Pedro  a Prefeitura de Pará de Minas  por meio da Secretaria de Cultura e Comunicação Institucional e a Escola de Artes e Ofícios  promoverá a oficina de confecção de tapetes processionais  com o objetivo de orientar as pessoas que irão enfeitar as ruas por onde passará a tradicional procissão de Corpus Christi. A iniciativa tem o apoio da Forania Nossa Senhora da Piedade.  Saiba mais: https://goo.gl/TVLCqI"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c113.0.130.130/p130x130/18405779_837735363043690_1199493544394358784_n.jpg?oh=a089ba1770ad7f9a71d36e9645c904b0&oe=5A065D6C	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18405779_837735363043690_1199493544394358784_n.jpg?oh=f1ad21c84665225258381297deb918e7&oe=5A02AFE5	https://goo.gl/TVLCqI	goo.gl	2017-05-19T19:56:47+0000	1495223807	"2017-05-19 21:56:47"	20	0	20	1	21	0	0	0	0	0	20	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837563269727566	https://www.facebook.com/148582598625640/posts/837563269727566	"Foram abordados temas como direitos e deveres de consumidores  fornecedores e comerciantes  práticas abusivas  prazos de garantia e princípios gerais da legislação que rege as relações de consumo.  Saiba mais: https://goo.gl/wsJiCk"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18309193_837561193061107_6803581110031745024_n.jpg?oh=7888ff21a242f703c7161d5c7faa7b1a&oe=59D64CE4	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18309193_837561193061107_6803581110031745024_n.jpg?oh=f4c174e49f9a8ddbb235b34a820e06c6&oe=59C8D0C8	https://goo.gl/wsJiCk	goo.gl	2017-05-19T12:58:54+0000	1495198734	"2017-05-19 14:58:54"	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837070879776805	https://www.facebook.com/148582598625640/posts/837070879776805	"Evento será uma forma de valorizar o papel da mulher na sociedade em seus vários aspectos.  Mais informações: https://goo.gl/dLreTf"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18280398_837070296443530_2332095313910693888_n.jpg?oh=c957dec4ca53ba69725f2219452ab7d9&oe=5A0D9A95	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18280398_837070296443530_2332095313910693888_n.jpg?oh=524ae2d8c0bc0d6e2a7773e347a21ca5&oe=59C8F1B9	https://goo.gl/dLreTf	goo.gl	2017-05-18T19:00:00+0000	1495134000	"2017-05-18 21:00:00"	3	0	3	1	4	0	0	0	0	0	3	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837066233110603	https://www.facebook.com/148582598625640/posts/837066233110603	"Representante do Conselho Estadual de Saúde esteve em Pará de Minas.  Saiba mais: https://goo.gl/M3hhwx"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c0.0.130.130/p130x130/18405888_837065893110637_5125372288941686784_n.jpg?oh=dee8613b9fc62e60389e7eb734a2e7ba&oe=59D78D53	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18405888_837065893110637_5125372288941686784_n.jpg?oh=4edd2dc27a1bd7c6fb4cb464a8561306&oe=59D2FDB0	https://goo.gl/M3hhwx	goo.gl	2017-05-18T13:45:04+0000	1495115104	"2017-05-18 15:45:04"	5	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_837061216444438	https://www.facebook.com/148582598625640/posts/837061216444438	"Prefeitura de Pará de Minas shared a link."	https://external.xx.fbcdn.net/safe_image.php?d=AQCn8w_jfRIj1RGw&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F05%2FDSC_0950.jpg&cfs=1&sx=426&sy=0&sw=530&sh=530&_nc_hash=AQDgF8owRCnvZm2O	https://external.xx.fbcdn.net/safe_image.php?d=AQAkjBGSwMoiZCwg&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F05%2FDSC_0950.jpg&_nc_hash=AQAsT4yLZ1gClXkW	https://goo.gl/A8R5fr	goo.gl	2017-05-18T13:30:30+0000	1495114230	"2017-05-18 15:30:30"	11	0	12	2	14	0	0	0	0	0	11	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_836668596483700	https://www.facebook.com/148582598625640/posts/836668596483700	"O evento faz parte da programação de atividades promovidas pelo Ibram – Instituto Brasileiro de Museus – em comemoração ao Dia Internacional de Museus (18 de Maio).  Saiba mais: https://goo.gl/wbCzYQ"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c0.0.130.130/p130x130/18280358_836668459817047_7160179278112358400_n.jpg?oh=1ad13baca6c5fb08c5ceaaa3d2492eb7&oe=59D87EB9	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18280358_836668459817047_7160179278112358400_n.jpg?oh=6d63fb440e421268516af6078ad2c931&oe=5A06B55A	https://goo.gl/wbCzYQ	goo.gl	2017-05-17T20:29:06+0000	1495052946	"2017-05-17 22:29:06"	3	0	3	3	6	0	0	0	0	0	3	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_836467473170479	https://www.facebook.com/148582598625640/posts/836467473170479	"O objetivo é ampliar o número de doadores e assim ajudar a complementar o estoque de bolsas do Banco de Sangue do Hospital Nossa Senhora da Conceição.  Saiba mais: https://goo.gl/9kTluK"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18280477_836466239837269_4277497314660057088_n.jpg?oh=02f91cb43dcbc4ee3709a97d47c15277&oe=5A0A144A	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18280477_836466239837269_4277497314660057088_n.jpg?oh=da020d958c03e5901fadb72a2db400f2&oe=59C3FB66	https://goo.gl/9kTluK	goo.gl	2017-05-17T16:00:00+0000	1495036800	"2017-05-17 18:00:00"	1	0	2	3	5	0	0	0	0	0	1	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_836458299838063	https://www.facebook.com/148582598625640/posts/836458299838063	"Autor famoso ganha destaque na Casa da Cultura.  Charles Perrault é considerado um precursor da literatura infantil e o criador do gênero Conto de Fadas. Ele é o autor de histórias famosas como Cinderela  de 1697; A Bela Adormecida no Bosque e O Pequeno Polegar.  Confira: https://goo.gl/uAu7pV"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/18581765_836458299838063_1740661417578162647_n.jpg?oh=be26a23cf34d6abd95c7d3dd5b3aed49&oe=59CB34FA	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18581765_836458299838063_1740661417578162647_n.jpg?oh=8c291cf54e904d0853b57b483ffddde3&oe=59D47A05	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/836458299838063/?type=3	facebook.com	2017-05-17T12:45:36+0000	1495025136	"2017-05-17 14:45:36"	11	0	13	2	15	0	0	0	0	0	11	2	0	0	0	0	0
video	post_page_148582598625640	148582598625640_836103976540162	https://www.facebook.com/148582598625640/posts/836103976540162	"Parceria renovada em benefício de crianças e adolescentes.  Projeto AABB Comunidade está mantido até 2020. Iniciativa se soma ao trabalho da Prefeitura de Pará de Minas que atende aproximadamente outras 550 crianças e adolescentes nos seis núcleos do PROMAF.  Saiba mais: https://goo.gl/DErqiO"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18555461_836125466538013_388390752956186624_n.jpg?oh=f940a7e60d1e3d32875c6a6fe9770ae6&oe=5A0A0213	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18555461_836125466538013_388390752956186624_n.jpg?oh=0b35b0cd8605d41c089cdabd2c632fe2&oe=5A05DB56	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/836103976540162/	facebook.com	2017-05-16T20:06:40+0000	1494965200	"2017-05-16 22:06:40"	20	2	20	3	25	2	2	0	0	0	20	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_836078219876071	https://www.facebook.com/148582598625640/posts/836078219876071	"Teatro Geraldina Campos de Almeida ficará movimentado na primeira semana de junho.  Confira: https://goo.gl/Wnc0k3"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c17.0.130.130/p130x130/18553342_836077979876095_7072191770632650752_n.jpg?oh=d051b237f228fb44141fc102f0c88ad4&oe=59C94BB6	https://scontent.xx.fbcdn.net/v/t39.2147-6/18553342_836077979876095_7072191770632650752_n.jpg?oh=404f02809ee303023f2c2d125b3d8578&oe=5A01D600	https://goo.gl/Wnc0k3	goo.gl	2017-05-16T17:46:28+0000	1494956788	"2017-05-16 19:46:28"	7	0	7	7	14	0	0	0	0	0	7	0	0	0	0	0	0
